TITLE="privet"
VARIABLES="x", "y", "z"
ZONE T="zone", I=100, J=100, F=POINT
-5.65487 4.39823 1.14129e-012
-5.5292 4.39823 2.30453e-012
-5.40354 4.39823 4.58046e-012
-5.27788 4.39823 8.96146e-012
-5.15221 4.39823 1.7258e-011
-5.02655 4.39823 3.27147e-011
-4.90088 4.39823 6.10434e-011
-4.77522 4.39823 1.12118e-010
-4.64956 4.39823 2.027e-010
-4.52389 4.39823 3.60724e-010
-4.39823 4.39823 6.31885e-010
-4.27257 4.39823 1.08954e-009
-4.1469 4.39823 1.84922e-009
-4.02124 4.39823 3.08943e-009
-3.89557 4.39823 5.08052e-009
-3.76991 4.39823 8.22394e-009
-3.64425 4.39823 1.31037e-008
-3.51858 4.39823 2.05518e-008
-3.39292 4.39823 3.17284e-008
-3.26726 4.39823 4.82156e-008
-3.14159 4.39823 7.21223e-008
-3.01593 4.39823 1.06192e-007
-2.89026 4.39823 1.53907e-007
-2.7646 4.39823 2.19566e-007
-2.63894 4.39823 3.08329e-007
-2.51327 4.39823 4.26193e-007
-2.38761 4.39823 5.79881e-007
-2.26195 4.39823 7.7663e-007
-2.13628 4.39823 1.02384e-006
-2.01062 4.39823 1.32859e-006
-1.88495 4.39823 1.69703e-006
-1.75929 4.39823 2.1337e-006
-1.63363 4.39823 2.64069e-006
-1.50796 4.39823 3.21694e-006
-1.3823 4.39823 3.85755e-006
-1.25664 4.39823 4.55325e-006
-1.13097 4.39823 5.29021e-006
-1.00531 4.39823 6.05016e-006
-0.879644 4.39823 6.81087e-006
-0.75398 4.39823 7.5471e-006
-0.628317 4.39823 8.23189e-006
-0.502653 4.39823 8.83814e-006
-0.376989 4.39823 9.34037e-006
-0.251325 4.39823 9.71649e-006
-0.125662 4.39823 9.94939e-006
1.93715e-006 4.39823 1.00283e-005
0.125666 4.39823 9.94938e-006
0.251329 4.39823 9.71648e-006
0.376993 4.39823 9.34036e-006
0.502657 4.39823 8.83812e-006
0.62832 4.39823 8.23187e-006
0.753984 4.39823 7.54708e-006
0.879648 4.39823 6.81085e-006
1.00531 4.39823 6.05014e-006
1.13098 4.39823 5.29019e-006
1.25664 4.39823 4.55322e-006
1.3823 4.39823 3.85753e-006
1.50797 4.39823 3.21692e-006
1.63363 4.39823 2.64067e-006
1.75929 4.39823 2.13368e-006
1.88496 4.39823 1.69702e-006
2.01062 4.39823 1.32858e-006
2.13629 4.39823 1.02383e-006
2.26195 4.39823 7.76623e-007
2.38761 4.39823 5.79876e-007
2.51328 4.39823 4.26189e-007
2.63894 4.39823 3.08326e-007
2.7646 4.39823 2.19564e-007
2.89027 4.39823 1.53905e-007
3.01593 4.39823 1.06191e-007
3.1416 4.39823 7.21214e-008
3.26726 4.39823 4.8215e-008
3.39292 4.39823 3.1728e-008
3.51859 4.39823 2.05515e-008
3.64425 4.39823 1.31035e-008
3.76991 4.39823 8.22383e-009
3.89558 4.39823 5.08044e-009
4.02124 4.39823 3.08938e-009
4.14691 4.39823 1.84919e-009
4.27257 4.39823 1.08952e-009
4.39823 4.39823 6.31874e-010
4.5239 4.39823 3.60718e-010
4.64956 4.39823 2.02697e-010
4.77522 4.39823 1.12116e-010
4.90089 4.39823 6.10422e-011
5.02655 4.39823 3.27141e-011
5.15222 4.39823 1.72576e-011
5.27788 4.39823 8.96128e-012
5.40354 4.39823 4.58037e-012
5.52921 4.39823 2.30448e-012
5.65487 4.39823 1.14126e-012
5.78053 4.39823 5.56342e-013
5.9062 4.39823 2.66956e-013
6.03186 4.39823 1.2609e-013
6.15753 4.39823 5.86222e-014
-6.28319 4.5239 1.53156e-014
-6.15752 4.5239 3.34664e-014
-6.03186 4.5239 7.19825e-014
-5.90619 4.5239 1.52401e-013
-5.78053 4.5239 3.17606e-013
-5.65487 4.5239 6.51528e-013
-5.5292 4.5239 1.31558e-012
-5.40354 4.5239 2.61485e-012
-5.27788 4.5239 5.11583e-012
-5.15221 4.5239 9.85207e-012
-5.02655 4.5239 1.86759e-011
-4.90088 4.5239 3.48478e-011
-4.77522 4.5239 6.40048e-011
-4.64956 4.5239 1.15716e-010
-4.52389 4.5239 2.05927e-010
-4.39823 4.5239 3.60724e-010
-4.27257 4.5239 6.21985e-010
-4.1469 4.5239 1.05567e-009
-4.02124 4.5239 1.76366e-009
-3.89557 4.5239 2.90032e-009
-3.76991 4.5239 4.6948e-009
-3.64425 4.5239 7.48052e-009
-3.51858 4.5239 1.17324e-008
-3.39292 4.5239 1.81128e-008
-3.26726 4.5239 2.75249e-008
-3.14159 4.5239 4.11725e-008
-3.01593 4.5239 6.0622e-008
-2.89026 4.5239 8.78609e-008
-2.7646 4.5239 1.25344e-007
-2.63894 4.5239 1.76016e-007
-2.51327 4.5239 2.43301e-007
-2.38761 4.5239 3.31037e-007
-2.26195 4.5239 4.43355e-007
-2.13628 4.5239 5.84478e-007
-2.01062 4.5239 7.5845e-007
-1.88495 4.5239 9.68785e-007
-1.75929 4.5239 1.21806e-006
-1.63363 4.5239 1.50749e-006
-1.50796 4.5239 1.83646e-006
-1.3823 4.5239 2.20216e-006
-1.25664 4.5239 2.59931e-006
-1.13097 4.5239 3.02002e-006
-1.00531 4.5239 3.45386e-006
-0.879644 4.5239 3.88812e-006
-0.75398 4.5239 4.30841e-006
-0.628317 4.5239 4.69934e-006
-0.502653 4.5239 5.04543e-006
-0.376989 4.5239 5.33214e-006
-0.251325 4.5239 5.54685e-006
-0.125662 4.5239 5.67981e-006
1.93715e-006 4.5239 5.72483e-006
0.125666 4.5239 5.67981e-006
0.251329 4.5239 5.54685e-006
0.376993 4.5239 5.33213e-006
0.502657 4.5239 5.04542e-006
0.62832 4.5239 4.69933e-006
0.753984 4.5239 4.3084e-006
0.879648 4.5239 3.88811e-006
1.00531 4.5239 3.45384e-006
1.13098 4.5239 3.02001e-006
1.25664 4.5239 2.5993e-006
1.3823 4.5239 2.20215e-006
1.50797 4.5239 1.83644e-006
1.63363 4.5239 1.50748e-006
1.75929 4.5239 1.21805e-006
1.88496 4.5239 9.68778e-007
2.01062 4.5239 7.58444e-007
2.13629 4.5239 5.84473e-007
2.26195 4.5239 4.43351e-007
2.38761 4.5239 3.31034e-007
2.51328 4.5239 2.43298e-007
2.63894 4.5239 1.76014e-007
2.7646 4.5239 1.25343e-007
2.89027 4.5239 8.786e-008
3.01593 4.5239 6.06213e-008
3.1416 4.5239 4.1172e-008
3.26726 4.5239 2.75245e-008
3.39292 4.5239 1.81126e-008
3.51859 4.5239 1.17323e-008
3.64425 4.5239 7.48041e-009
3.76991 4.5239 4.69474e-009
3.89558 4.5239 2.90027e-009
4.02124 4.5239 1.76363e-009
4.14691 4.5239 1.05565e-009
4.27257 4.5239 6.21975e-010
4.39823 4.5239 3.60718e-010
4.5239 4.5239 2.05923e-010
4.64956 4.5239 1.15714e-010
4.77522 4.5239 6.40036e-011
4.90089 4.5239 3.48472e-011
5.02655 4.5239 1.86755e-011
5.15222 4.5239 9.85187e-012
5.27788 4.5239 5.11573e-012
5.40354 4.5239 2.61479e-012
5.52921 4.5239 1.31556e-012
5.65487 4.5239 6.51514e-013
5.78053 4.5239 3.17599e-013
5.9062 4.5239 1.52397e-013
6.03186 4.5239 7.19808e-014
6.15753 4.5239 3.34656e-014
-6.28319 4.64956 8.6062e-015
-6.15752 4.64956 1.88056e-014
-6.03186 4.64956 4.04488e-014
-5.90619 4.64956 8.5638e-014
-5.78053 4.64956 1.78471e-013
-5.65487 4.64956 3.6611e-013
-5.5292 4.64956 7.39261e-013
-5.40354 4.64956 1.46935e-012
-5.27788 4.64956 2.87472e-012
-5.15221 4.64956 5.53613e-012
-5.02655 4.64956 1.04944e-011
-4.90088 4.64956 1.95819e-011
-4.77522 4.64956 3.5966e-011
-4.64956 4.64956 6.50235e-011
-4.52389 4.64956 1.15716e-010
-4.39823 4.64956 2.027e-010
-4.27257 4.64956 3.4951e-010
-4.1469 4.64956 5.93206e-010
-4.02124 4.64956 9.91047e-010
-3.89557 4.64956 1.62976e-009
-3.76991 4.64956 2.63813e-009
-3.64425 4.64956 4.20349e-009
-3.51858 4.64956 6.59275e-009
-3.39292 4.64956 1.0178e-008
-3.26726 4.64956 1.54669e-008
-3.14159 4.64956 2.31359e-008
-3.01593 4.64956 3.40651e-008
-2.89026 4.64956 4.93713e-008
-2.7646 4.64956 7.04339e-008
-2.63894 4.64956 9.8908e-008
-2.51327 4.64956 1.36717e-007
-2.38761 4.64956 1.86018e-007
-2.26195 4.64956 2.49132e-007
-2.13628 4.64956 3.28433e-007
-2.01062 4.64956 4.26192e-007
-1.88495 4.64956 5.44385e-007
-1.75929 4.64956 6.84461e-007
-1.63363 4.64956 8.47097e-007
-1.50796 4.64956 1.03195e-006
-1.3823 4.64956 1.23745e-006
-1.25664 4.64956 1.46062e-006
-1.13097 4.64956 1.69703e-006
-1.00531 4.64956 1.94081e-006
-0.879644 4.64956 2.18484e-006
-0.75398 4.64956 2.42101e-006
-0.628317 4.64956 2.64068e-006
-0.502653 4.64956 2.83516e-006
-0.376989 4.64956 2.99627e-006
-0.251325 4.64956 3.11692e-006
-0.125662 4.64956 3.19163e-006
1.93715e-006 4.64956 3.21693e-006
0.125666 4.64956 3.19163e-006
0.251329 4.64956 3.11692e-006
0.376993 4.64956 2.99626e-006
0.502657 4.64956 2.83515e-006
0.62832 4.64956 2.64067e-006
0.753984 4.64956 2.421e-006
0.879648 4.64956 2.18483e-006
1.00531 4.64956 1.9408e-006
1.13098 4.64956 1.69702e-006
1.25664 4.64956 1.46061e-006
1.3823 4.64956 1.23744e-006
1.50797 4.64956 1.03195e-006
1.63363 4.64956 8.47091e-007
1.75929 4.64956 6.84456e-007
1.88496 4.64956 5.44381e-007
2.01062 4.64956 4.26189e-007
2.13629 4.64956 3.28431e-007
2.26195 4.64956 2.4913e-007
2.38761 4.64956 1.86016e-007
2.51328 4.64956 1.36716e-007
2.63894 4.64956 9.8907e-008
2.7646 4.64956 7.04332e-008
2.89027 4.64956 4.93708e-008
3.01593 4.64956 3.40647e-008
3.1416 4.64956 2.31356e-008
3.26726 4.64956 1.54667e-008
3.39292 4.64956 1.01779e-008
3.51859 4.64956 6.59266e-009
3.64425 4.64956 4.20344e-009
3.76991 4.64956 2.63809e-009
3.89558 4.64956 1.62974e-009
4.02124 4.64956 9.9103e-010
4.14691 4.64956 5.93196e-010
4.27257 4.64956 3.49504e-010
4.39823 4.64956 2.02697e-010
4.5239 4.64956 1.15714e-010
4.64956 4.64956 6.50224e-011
4.77522 4.64956 3.59653e-011
4.90089 4.64956 1.95815e-011
5.02655 4.64956 1.04942e-011
5.15222 4.64956 5.53602e-012
5.27788 4.64956 2.87466e-012
5.40354 4.64956 1.46932e-012
5.52921 4.64956 7.39246e-013
5.65487 4.64956 3.66102e-013
5.78053 4.64956 1.78467e-013
5.9062 4.64956 8.5636e-014
6.03186 4.64956 4.04479e-014
6.15753 4.64956 1.88052e-014
-6.28319 4.77522 4.76028e-015
-6.15752 4.77522 1.04018e-014
-6.03186 4.77522 2.23731e-014
-5.90619 4.77522 4.73682e-014
-5.78053 4.77522 9.87163e-014
-5.65487 4.77522 2.02503e-013
-5.5292 4.77522 4.08901e-013
-5.40354 4.77522 8.12729e-013
-5.27788 4.77522 1.59007e-012
-5.15221 4.77522 3.06215e-012
-5.02655 4.77522 5.8047e-012
-4.90088 4.77522 1.08312e-011
-4.77522 4.77522 1.98935e-011
-4.64956 4.77522 3.59659e-011
-4.52389 4.77522 6.40047e-011
-4.39823 4.77522 1.12118e-010
-4.27257 4.77522 1.93321e-010
-4.1469 4.77522 3.28115e-010
-4.02124 4.77522 5.48169e-010
-3.89557 4.77522 9.01457e-010
-3.76991 4.77522 1.45921e-009
-3.64425 4.77522 2.32504e-009
-3.51858 4.77522 3.64659e-009
-3.39292 4.77522 5.6297e-009
-3.26726 4.77522 8.55509e-009
-3.14159 4.77522 1.27969e-008
-3.01593 4.77522 1.88421e-008
-2.89026 4.77522 2.73083e-008
-2.7646 4.77522 3.89585e-008
-2.63894 4.77522 5.47081e-008
-2.51327 4.77522 7.56211e-008
-2.38761 4.77522 1.02891e-007
-2.26195 4.77522 1.37801e-007
-2.13628 4.77522 1.81663e-007
-2.01062 4.77522 2.35736e-007
-1.88495 4.77522 3.01111e-007
-1.75929 4.77522 3.7859e-007
-1.63363 4.77522 4.68548e-007
-1.50796 4.77522 5.70795e-007
-1.3823 4.77522 6.8446e-007
-1.25664 4.77522 8.07901e-007
-1.13097 4.77522 9.38664e-007
-1.00531 4.77522 1.0735e-006
-0.879644 4.77522 1.20848e-006
-0.75398 4.77522 1.33911e-006
-0.628317 4.77522 1.46062e-006
-0.502653 4.77522 1.56819e-006
-0.376989 4.77522 1.6573e-006
-0.251325 4.77522 1.72404e-006
-0.125662 4.77522 1.76536e-006
1.93715e-006 4.77522 1.77935e-006
0.125666 4.77522 1.76536e-006
0.251329 4.77522 1.72403e-006
0.376993 4.77522 1.6573e-006
0.502657 4.77522 1.56818e-006
0.62832 4.77522 1.46061e-006
0.753984 4.77522 1.33911e-006
0.879648 4.77522 1.20848e-006
1.00531 4.77522 1.0735e-006
1.13098 4.77522 9.38659e-007
1.25664 4.77522 8.07897e-007
1.3823 4.77522 6.84456e-007
1.50797 4.77522 5.70791e-007
1.63363 4.77522 4.68545e-007
1.75929 4.77522 3.78588e-007
1.88496 4.77522 3.01109e-007
2.01062 4.77522 2.35734e-007
2.13629 4.77522 1.81662e-007
2.26195 4.77522 1.37799e-007
2.38761 4.77522 1.0289e-007
2.51328 4.77522 7.56204e-008
2.63894 4.77522 5.47076e-008
2.7646 4.77522 3.89581e-008
2.89027 4.77522 2.7308e-008
3.01593 4.77522 1.88419e-008
3.1416 4.77522 1.27968e-008
3.26726 4.77522 8.55499e-009
3.39292 4.77522 5.62962e-009
3.51859 4.77522 3.64654e-009
3.64425 4.77522 2.32501e-009
3.76991 4.77522 1.45919e-009
3.89558 4.77522 9.01443e-010
4.02124 4.77522 5.4816e-010
4.14691 4.77522 3.2811e-010
4.27257 4.77522 1.93318e-010
4.39823 4.77522 1.12116e-010
4.5239 4.77522 6.40036e-011
4.64956 4.77522 3.59653e-011
4.77522 4.77522 1.98932e-011
4.90089 4.77522 1.0831e-011
5.02655 4.77522 5.80459e-012
5.15222 4.77522 3.06209e-012
5.27788 4.77522 1.59004e-012
5.40354 4.77522 8.12713e-013
5.52921 4.77522 4.08893e-013
5.65487 4.77522 2.02499e-013
5.78053 4.77522 9.8714e-014
5.9062 4.77522 4.73671e-014
6.03186 4.77522 2.23726e-014
6.15753 4.77522 1.04016e-014
-6.28319 4.90089 2.59176e-015
-6.15752 4.90089 5.66332e-015
-6.03186 4.90089 1.21812e-014
-5.90619 4.90089 2.57899e-014
-5.78053 4.90089 5.37467e-014
-5.65487 4.90089 1.10254e-013
-5.5292 4.90089 2.22629e-013
-5.40354 4.90089 4.42495e-013
-5.27788 4.90089 8.65722e-013
-5.15221 4.90089 1.66721e-012
-5.02655 4.90089 3.16041e-012
-4.90088 4.90089 5.89709e-012
-4.77522 4.90089 1.08312e-011
-4.64956 4.90089 1.95819e-011
-4.52389 4.90089 3.48478e-011
-4.39823 4.90089 6.10432e-011
-4.27257 4.90089 1.05255e-010
-4.1469 4.90089 1.78644e-010
-4.02124 4.90089 2.98454e-010
-3.89557 4.90089 4.90803e-010
-3.76991 4.90089 7.94474e-010
-3.64425 4.90089 1.26588e-009
-3.51858 4.90089 1.98541e-009
-3.39292 4.90089 3.06512e-009
-3.26726 4.90089 4.65787e-009
-3.14159 4.90089 6.96737e-009
-3.01593 4.90089 1.02587e-008
-2.89026 4.90089 1.48682e-008
-2.7646 4.90089 2.12112e-008
-2.63894 4.90089 2.97862e-008
-2.51327 4.90089 4.11724e-008
-2.38761 4.90089 5.60194e-008
-2.26195 4.90089 7.50263e-008
-2.13628 4.90089 9.89078e-008
-2.01062 4.90089 1.28348e-007
-1.88495 4.90089 1.63942e-007
-1.75929 4.90089 2.06126e-007
-1.63363 4.90089 2.55104e-007
-1.50796 4.90089 3.10773e-007
-1.3823 4.90089 3.72658e-007
-1.25664 4.90089 4.39866e-007
-1.13097 4.90089 5.11061e-007
-1.00531 4.90089 5.84476e-007
-0.879644 4.90089 6.57964e-007
-0.75398 4.90089 7.29088e-007
-0.628317 4.90089 7.95242e-007
-0.502653 4.90089 8.53809e-007
-0.376989 4.90089 9.02327e-007
-0.251325 4.90089 9.38661e-007
-0.125662 4.90089 9.61161e-007
1.93715e-006 4.90089 9.6878e-007
0.125666 4.90089 9.6116e-007
0.251329 4.90089 9.38661e-007
0.376993 4.90089 9.02325e-007
0.502657 4.90089 8.53807e-007
0.62832 4.90089 7.9524e-007
0.753984 4.90089 7.29086e-007
0.879648 4.90089 6.57962e-007
1.00531 4.90089 5.84473e-007
1.13098 4.90089 5.11059e-007
1.25664 4.90089 4.39864e-007
1.3823 4.90089 3.72656e-007
1.50797 4.90089 3.10771e-007
1.63363 4.90089 2.55102e-007
1.75929 4.90089 2.06124e-007
1.88496 4.90089 1.63941e-007
2.01062 4.90089 1.28347e-007
2.13629 4.90089 9.8907e-008
2.26195 4.90089 7.50257e-008
2.38761 4.90089 5.60189e-008
2.51328 4.90089 4.1172e-008
2.63894 4.90089 2.97859e-008
2.7646 4.90089 2.1211e-008
2.89027 4.90089 1.4868e-008
3.01593 4.90089 1.02586e-008
3.1416 4.90089 6.96729e-009
3.26726 4.90089 4.65781e-009
3.39292 4.90089 3.06508e-009
3.51859 4.90089 1.98538e-009
3.64425 4.90089 1.26587e-009
3.76991 4.90089 7.94463e-010
3.89558 4.90089 4.90796e-010
4.02124 4.90089 2.98449e-010
4.14691 4.90089 1.78641e-010
4.27257 4.90089 1.05253e-010
4.39823 4.90089 6.10422e-011
4.5239 4.90089 3.48472e-011
4.64956 4.90089 1.95815e-011
4.77522 4.90089 1.0831e-011
4.90089 4.90089 5.89698e-012
5.02655 4.90089 3.16035e-012
5.15222 4.90089 1.66717e-012
5.27788 4.90089 8.65704e-013
5.40354 4.90089 4.42486e-013
5.52921 4.90089 2.22624e-013
5.65487 4.90089 1.10252e-013
5.78053 4.90089 5.37454e-014
5.9062 4.90089 2.57893e-014
6.03186 4.90089 1.21809e-014
6.15753 4.90089 5.66319e-015
-6.28319 5.02655 1.38899e-015
-6.15752 5.02655 3.03512e-015
-6.03186 5.02655 6.52821e-015
-5.90619 5.02655 1.38215e-014
-5.78053 5.02655 2.88042e-014
-5.65487 5.02655 5.90881e-014
-5.5292 5.02655 1.19313e-013
-5.40354 5.02655 2.37145e-013
-5.27788 5.02655 4.63963e-013
-5.15221 5.02655 8.935e-013
-5.02655 5.02655 1.69374e-012
-4.90088 5.02655 3.16041e-012
-4.77522 5.02655 5.8047e-012
-4.64956 5.02655 1.04944e-011
-4.52389 5.02655 1.86758e-011
-4.39823 5.02655 3.27147e-011
-4.27257 5.02655 5.64088e-011
-4.1469 5.02655 9.57401e-011
-4.02124 5.02655 1.59949e-010
-3.89557 5.02655 2.63034e-010
-3.76991 5.02655 4.25779e-010
-3.64425 5.02655 6.7842e-010
-3.51858 5.02655 1.06403e-009
-3.39292 5.02655 1.64268e-009
-3.26726 5.02655 2.49627e-009
-3.14159 5.02655 3.734e-009
-3.01593 5.02655 5.49791e-009
-2.89026 5.02655 7.96825e-009
-2.7646 5.02655 1.13676e-008
-2.63894 5.02655 1.59632e-008
-2.51327 5.02655 2.20653e-008
-2.38761 5.02655 3.00223e-008
-2.26195 5.02655 4.02085e-008
-2.13628 5.02655 5.30072e-008
-2.01062 5.02655 6.8785e-008
-1.88495 5.02655 8.78607e-008
-1.75929 5.02655 1.10468e-007
-1.63363 5.02655 1.36717e-007
-1.50796 5.02655 1.66551e-007
-1.3823 5.02655 1.99717e-007
-1.25664 5.02655 2.35736e-007
-1.13097 5.02655 2.73891e-007
-1.00531 5.02655 3.13236e-007
-0.879644 5.02655 3.5262e-007
-0.75398 5.02655 3.90737e-007
-0.628317 5.02655 4.26191e-007
-0.502653 5.02655 4.57578e-007
-0.376989 5.02655 4.8358e-007
-0.251325 5.02655 5.03053e-007
-0.125662 5.02655 5.15111e-007
1.93715e-006 5.02655 5.19194e-007
0.125666 5.02655 5.15111e-007
0.251329 5.02655 5.03053e-007
0.376993 5.02655 4.8358e-007
0.502657 5.02655 4.57577e-007
0.62832 5.02655 4.2619e-007
0.753984 5.02655 3.90736e-007
0.879648 5.02655 3.52619e-007
1.00531 5.02655 3.13234e-007
1.13098 5.02655 2.7389e-007
1.25664 5.02655 2.35735e-007
1.3823 5.02655 1.99716e-007
1.50797 5.02655 1.6655e-007
1.63363 5.02655 1.36716e-007
1.75929 5.02655 1.10467e-007
1.88496 5.02655 8.786e-008
2.01062 5.02655 6.87845e-008
2.13629 5.02655 5.30068e-008
2.26195 5.02655 4.02082e-008
2.38761 5.02655 3.0022e-008
2.51328 5.02655 2.20651e-008
2.63894 5.02655 1.5963e-008
2.7646 5.02655 1.13675e-008
2.89027 5.02655 7.96816e-009
3.01593 5.02655 5.49784e-009
3.1416 5.02655 3.73395e-009
3.26726 5.02655 2.49624e-009
3.39292 5.02655 1.64266e-009
3.51859 5.02655 1.06402e-009
3.64425 5.02655 6.78411e-010
3.76991 5.02655 4.25773e-010
3.89558 5.02655 2.6303e-010
4.02124 5.02655 1.59947e-010
4.14691 5.02655 9.57385e-011
4.27257 5.02655 5.64079e-011
4.39823 5.02655 3.27141e-011
4.5239 5.02655 1.86755e-011
4.64956 5.02655 1.04942e-011
4.77522 5.02655 5.80459e-012
4.90089 5.02655 3.16035e-012
5.02655 5.02655 1.69371e-012
5.15222 5.02655 8.93482e-013
5.27788 5.02655 4.63953e-013
5.40354 5.02655 2.3714e-013
5.52921 5.02655 1.1931e-013
5.65487 5.02655 5.90868e-014
5.78053 5.02655 2.88036e-014
5.9062 5.02655 1.38212e-014
6.03186 5.02655 6.52806e-015
6.15753 5.02655 3.03505e-015
-6.28319 5.15222 7.32734e-016
-6.15752 5.15222 1.60112e-015
-6.03186 5.15222 3.44382e-015
-5.90619 5.15222 7.29123e-015
-5.78053 5.15222 1.51951e-014
-5.65487 5.15222 3.11707e-014
-5.5292 5.15222 6.29408e-014
-5.40354 5.15222 1.25101e-013
-5.27788 5.15222 2.44754e-013
-5.15221 5.15222 4.71347e-013
-5.02655 5.15222 8.93499e-013
-4.90088 5.15222 1.66721e-012
-4.77522 5.15222 3.06215e-012
-4.64956 5.15222 5.53611e-012
-4.52389 5.15222 9.85204e-012
-4.39823 5.15222 1.72579e-011
-4.27257 5.15222 2.97573e-011
-4.1469 5.15222 5.05057e-011
-4.02124 5.15222 8.43779e-011
-3.89557 5.15222 1.38758e-010
-3.76991 5.15222 2.24611e-010
-3.64425 5.15222 3.57886e-010
-3.51858 5.15222 5.61308e-010
-3.39292 5.15222 8.6656e-010
-3.26726 5.15222 1.31686e-009
-3.14159 5.15222 1.96979e-009
-3.01593 5.15222 2.90031e-009
-2.89026 5.15222 4.20348e-009
-2.7646 5.15222 5.99676e-009
-2.63894 5.15222 8.42104e-009
-2.51327 5.15222 1.16401e-008
-2.38761 5.15222 1.58376e-008
-2.26195 5.15222 2.12112e-008
-2.13628 5.15222 2.79629e-008
-2.01062 5.15222 3.62861e-008
-1.88495 5.15222 4.63491e-008
-1.75929 5.15222 5.82751e-008
-1.63363 5.15222 7.2122e-008
-1.50796 5.15222 8.78605e-008
-1.3823 5.15222 1.05357e-007
-1.25664 5.15222 1.24358e-007
-1.13097 5.15222 1.44485e-007
-1.00531 5.15222 1.65241e-007
-0.879644 5.15222 1.86017e-007
-0.75398 5.15222 2.06125e-007
-0.628317 5.15222 2.24828e-007
-0.502653 5.15222 2.41386e-007
-0.376989 5.15222 2.55103e-007
-0.251325 5.15222 2.65375e-007
-0.125662 5.15222 2.71736e-007
1.93715e-006 5.15222 2.7389e-007
0.125666 5.15222 2.71736e-007
0.251329 5.15222 2.65375e-007
0.376993 5.15222 2.55102e-007
0.502657 5.15222 2.41385e-007
0.62832 5.15222 2.24827e-007
0.753984 5.15222 2.06125e-007
0.879648 5.15222 1.86017e-007
1.00531 5.15222 1.6524e-007
1.13098 5.15222 1.44485e-007
1.25664 5.15222 1.24357e-007
1.3823 5.15222 1.05356e-007
1.50797 5.15222 8.786e-008
1.63363 5.15222 7.21215e-008
1.75929 5.15222 5.82747e-008
1.88496 5.15222 4.63487e-008
2.01062 5.15222 3.62858e-008
2.13629 5.15222 2.79626e-008
2.26195 5.15222 2.1211e-008
2.38761 5.15222 1.58375e-008
2.51328 5.15222 1.164e-008
2.63894 5.15222 8.42096e-009
2.7646 5.15222 5.9967e-009
2.89027 5.15222 4.20344e-009
3.01593 5.15222 2.90027e-009
3.1416 5.15222 1.96977e-009
3.26726 5.15222 1.31684e-009
3.39292 5.15222 8.66549e-010
3.51859 5.15222 5.613e-010
3.64425 5.15222 3.57881e-010
3.76991 5.15222 2.24608e-010
3.89558 5.15222 1.38756e-010
4.02124 5.15222 8.43765e-011
4.14691 5.15222 5.05049e-011
4.27257 5.15222 2.97568e-011
4.39823 5.15222 1.72576e-011
4.5239 5.15222 9.85187e-012
4.64956 5.15222 5.53602e-012
4.77522 5.15222 3.06209e-012
4.90089 5.15222 1.66717e-012
5.02655 5.15222 8.93482e-013
5.15222 5.15222 4.71338e-013
5.27788 5.15222 2.44749e-013
5.40354 5.15222 1.25098e-013
5.52921 5.15222 6.29395e-014
5.65487 5.15222 3.117e-014
5.78053 5.15222 1.51947e-014
5.9062 5.15222 7.29107e-015
6.03186 5.15222 3.44374e-015
6.15753 5.15222 1.60108e-015
-6.28319 5.27788 3.80482e-016
-6.15752 5.27788 8.31402e-016
-6.03186 5.27788 1.78825e-015
-5.90619 5.27788 3.78608e-015
-5.78053 5.27788 7.89026e-015
-5.65487 5.27788 1.61858e-014
-5.5292 5.27788 3.26829e-014
-5.40354 5.27788 6.49603e-014
-5.27788 5.27788 1.27092e-013
-5.15221 5.27788 2.44754e-013
-5.02655 5.27788 4.63962e-013
-4.90088 5.27788 8.65721e-013
-4.77522 5.27788 1.59006e-012
-4.64956 5.27788 2.87471e-012
-4.52389 5.27788 5.11581e-012
-4.39823 5.27788 8.96143e-012
-4.27257 5.27788 1.54519e-011
-4.1469 5.27788 2.62258e-011
-4.02124 5.27788 4.38144e-011
-3.89557 5.27788 7.20522e-011
-3.76991 5.27788 1.16632e-010
-3.64425 5.27788 1.85838e-010
-3.51858 5.27788 2.91467e-010
-3.39292 5.27788 4.49974e-010
-3.26726 5.27788 6.83797e-010
-3.14159 5.27788 1.02284e-009
-3.01593 5.27788 1.50603e-009
-2.89026 5.27788 2.18272e-009
-2.7646 5.27788 3.1139e-009
-2.63894 5.27788 4.37275e-009
-2.51327 5.27788 6.04429e-009
-2.38761 5.27788 8.22391e-009
-2.26195 5.27788 1.10142e-008
-2.13628 5.27788 1.45201e-008
-2.01062 5.27788 1.88421e-008
-1.88495 5.27788 2.40674e-008
-1.75929 5.27788 3.02602e-008
-1.63363 5.27788 3.74504e-008
-1.50796 5.27788 4.56229e-008
-1.3823 5.27788 5.4708e-008
-1.25664 5.27788 6.45744e-008
-1.13097 5.27788 7.50261e-008
-1.00531 5.27788 8.58037e-008
-0.879644 5.27788 9.65922e-008
-0.75398 5.27788 1.07033e-007
-0.628317 5.27788 1.16745e-007
-0.502653 5.27788 1.25343e-007
-0.376989 5.27788 1.32466e-007
-0.251325 5.27788 1.378e-007
-0.125662 5.27788 1.41103e-007
1.93715e-006 5.27788 1.42221e-007
0.125666 5.27788 1.41103e-007
0.251329 5.27788 1.378e-007
0.376993 5.27788 1.32466e-007
0.502657 5.27788 1.25343e-007
0.62832 5.27788 1.16745e-007
0.753984 5.27788 1.07033e-007
